average_accuracy_test,average_loss_test,needed_time,memory_used,memory_total,epochs,batch_size,loss_function,optimizer,learning_rate,momentum
79.41365979381443,0.5048908280957606,312.86478900909424,0.4001140594482422,4096.0,6,64,<function nll_loss at 0x000001611EE785E0>,"SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.1
    maximize: False
    momentum: 0.5
    nesterov: False
    weight_decay: 0
)",0.1,0.5
79.3492268041237,0.4690609841617112,286.16581439971924,0.4001140594482422,4096.0,5,64,<function nll_loss at 0x000001611EE785E0>,"SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.1
    maximize: False
    momentum: 0.5
    nesterov: False
    weight_decay: 0
)",0.1,0.5
80.31572164948454,0.5329833242696586,268.14734077453613,0.4001140594482422,4096.0,6,64,<function nll_loss at 0x000001611EE785E0>,"SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.1
    maximize: False
    momentum: 0.5
    nesterov: False
    weight_decay: 0
)",0.1,0.5
78.99484536082474,0.7864360714081636,459.19618248939514,0.4001140594482422,4096.0,13,64,<function nll_loss at 0x000001611EE785E0>,"SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.1
    maximize: False
    momentum: 0.5
    nesterov: False
    weight_decay: 0
)",0.1,0.5
79.47809278350515,0.648775843308144,381.6129684448242,0.5895671844482422,4096.0,6,64,<function nll_loss at 0x000001611EE785E0>,"SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.1
    maximize: False
    momentum: 0.5
    nesterov: False
    weight_decay: 0
)",0.1,0.5
80.0096649484536,0.49228544394994517,385.8059649467468,0.5895671844482422,4096.0,6,64,<function nll_loss at 0x000001611EE785E0>,"SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.1
    maximize: False
    momentum: 0.5
    nesterov: False
    weight_decay: 0
)",0.1,0.5
81.2338917525773,0.49602630565461425,369.51483249664307,0.5895671844482422,4096.0,7,64,<function nll_loss at 0x000001611EE785E0>,"SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.1
    maximize: False
    momentum: 0.5
    nesterov: False
    weight_decay: 0
)",0.1,0.5
79.8646907216495,0.5419622458440742,371.36950635910034,0.5895671844482422,4096.0,7,64,<function nll_loss at 0x000001611EE785E0>,"SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.1
    maximize: False
    momentum: 0.5
    nesterov: False
    weight_decay: 0
)",0.1,0.5
81.33054123711341,0.5451076906366447,586.8906538486481,0.5900554656982422,4096.0,10,64,<function nll_loss at 0x000001611EE785E0>,"SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.1
    maximize: False
    momentum: 0.5
    nesterov: False
    weight_decay: 0
)",0.1,0.5
81.49162371134021,0.5047151678308999,467.4917941093445,0.5900554656982422,4096.0,7,64,<function nll_loss at 0x000001611EE785E0>,"SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.1
    maximize: False
    momentum: 0.5
    nesterov: False
    weight_decay: 0
)",0.1,0.5
79.83247422680412,0.533464891394389,410.19805693626404,0.5900554656982422,4096.0,6,64,<function nll_loss at 0x000001611EE785E0>,"SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.1
    maximize: False
    momentum: 0.5
    nesterov: False
    weight_decay: 0
)",0.1,0.5
80.54123711340206,0.6020300763169515,412.4196734428406,0.5900554656982422,4096.0,6,64,<function nll_loss at 0x000001611EE785E0>,"SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.1
    maximize: False
    momentum: 0.5
    nesterov: False
    weight_decay: 0
)",0.1,0.5
81.16945876288659,0.4802214520186493,575.706475019455,0.5900554656982422,4096.0,7,64,<function nll_loss at 0x000001611EE785E0>,"SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.1
    maximize: False
    momentum: 0.5
    nesterov: False
    weight_decay: 0
)",0.1,0.5
81.20167525773195,0.4978188313159746,529.482150554657,0.5900554656982422,4096.0,6,64,<function nll_loss at 0x000001611EE785E0>,"SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.1
    maximize: False
    momentum: 0.5
    nesterov: False
    weight_decay: 0
)",0.1,0.5
81.15335051546391,0.5159101856430781,358.38903403282166,0.2892742156982422,4096.0,7,64,<function nll_loss at 0x00000240B9B495E0>,"SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.1
    maximize: False
    momentum: 0.5
    nesterov: False
    weight_decay: 0
)",0.1,0.5
81.16945876288659,0.6103574876318273,547.4202222824097,0.2892742156982422,4096.0,13,64,<function nll_loss at 0x00000240B9B495E0>,"SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.1
    maximize: False
    momentum: 0.5
    nesterov: False
    weight_decay: 0
)",0.1,0.5
82.1520618556701,0.5748697912570128,526.7623219490051,0.4225749969482422,4096.0,9,64,<function nll_loss at 0x00000240B9B495E0>,"SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.1
    maximize: False
    momentum: 0.5
    nesterov: False
    weight_decay: 0
)",0.1,0.5
81.53994845360825,0.5366389325906321,573.2806577682495,0.4225749969482422,4096.0,10,64,<function nll_loss at 0x00000240B9B495E0>,"SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.1
    maximize: False
    momentum: 0.5
    nesterov: False
    weight_decay: 0
)",0.1,0.5
81.97487113402062,0.6211233874878932,574.4815967082977,0.4225749969482422,4096.0,12,64,<function nll_loss at 0x00000240B9B495E0>,"SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.1
    maximize: False
    momentum: 0.5
    nesterov: False
    weight_decay: 0
)",0.1,0.5
81.34664948453609,0.4679927297474183,361.1559782028198,0.4225749969482422,4096.0,6,64,<function nll_loss at 0x00000240B9B495E0>,"SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.1
    maximize: False
    momentum: 0.5
    nesterov: False
    weight_decay: 0
)",0.1,0.5
81.63659793814433,0.4748251604050705,521.2291560173035,0.6120281219482422,4096.0,7,64,<function nll_loss at 0x00000240B9B495E0>,"SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.1
    maximize: False
    momentum: 0.5
    nesterov: False
    weight_decay: 0
)",0.1,0.5
80.55734536082474,0.4450344930297321,431.7694492340088,0.6120281219482422,4096.0,5,64,<function nll_loss at 0x00000240B9B495E0>,"SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.1
    maximize: False
    momentum: 0.5
    nesterov: False
    weight_decay: 0
)",0.1,0.5
84.93878865979381,0.5433278329593619,1167.0473577976227,0.6720867156982422,4096.0,21,64,<function nll_loss at 0x00000240B9B495E0>,"SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.1
    maximize: False
    momentum: 0.5
    nesterov: False
    weight_decay: 0
)",0.1,0.5
83.98840206185567,0.6630173628170466,1173.4099292755127,0.6720867156982422,4096.0,21,64,<function nll_loss at 0x00000240B9B495E0>,"SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.1
    maximize: False
    momentum: 0.5
    nesterov: False
    weight_decay: 0
)",0.1,0.5
84.11726804123711,0.6955275569379944,1212.254460811615,0.6725749969482422,4096.0,18,64,<function nll_loss at 0x00000240B9B495E0>,"SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.1
    maximize: False
    momentum: 0.5
    nesterov: False
    weight_decay: 0
)",0.1,0.5
82.05541237113401,0.506606809257232,613.0686621665955,0.6725749969482422,4096.0,7,64,<function nll_loss at 0x00000240B9B495E0>,"SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.1
    maximize: False
    momentum: 0.5
    nesterov: False
    weight_decay: 0
)",0.1,0.5
82.58698453608247,0.47617652658949194,542.6630301475525,0.6725749969482422,4096.0,6,64,<function nll_loss at 0x00000240B9B495E0>,"SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.1
    maximize: False
    momentum: 0.5
    nesterov: False
    weight_decay: 0
)",0.1,0.5
82.92525773195877,0.5398048457411146,925.6698732376099,0.6725749969482422,4096.0,13,64,<function nll_loss at 0x00000240B9B495E0>,"SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.1
    maximize: False
    momentum: 0.5
    nesterov: False
    weight_decay: 0
)",0.1,0.5
82.61920103092784,0.5116327076228624,657.1456587314606,0.6725749969482422,4096.0,6,64,<function nll_loss at 0x00000240B9B495E0>,"SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.1
    maximize: False
    momentum: 0.5
    nesterov: False
    weight_decay: 0
)",0.1,0.5
82.55476804123711,0.5136694630089494,796.2027587890625,0.6725749969482422,4096.0,8,64,<function nll_loss at 0x00000240B9B495E0>,"SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.1
    maximize: False
    momentum: 0.5
    nesterov: False
    weight_decay: 0
)",0.1,0.5
85.40592783505154,0.3949704240892351,480.4522099494934,0.6725749969482422,4096.0,18,64,<function nll_loss at 0x00000240B9B495E0>,"SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.1
    maximize: False
    momentum: 0.5
    nesterov: False
    weight_decay: 0
)",0.1,0.5
85.90528350515464,0.44486784735291274,529.1830062866211,0.6725749969482422,4096.0,20,64,<function nll_loss at 0x00000240B9B495E0>,"SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.1
    maximize: False
    momentum: 0.5
    nesterov: False
    weight_decay: 0
)",0.1,0.5
86.0985824742268,0.4270899023899098,477.70179319381714,0.6730632781982422,4096.0,16,64,<function nll_loss at 0x00000240B9B495E0>,"SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.1
    maximize: False
    momentum: 0.5
    nesterov: False
    weight_decay: 0
)",0.1,0.5
86.05025773195877,0.38162709480708407,464.3021652698517,0.6730632781982422,4096.0,15,64,<function nll_loss at 0x00000240B9B495E0>,"SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.1
    maximize: False
    momentum: 0.5
    nesterov: False
    weight_decay: 0
)",0.1,0.5
84.47164948453609,0.5073427295254678,495.83310055732727,0.6730632781982422,4096.0,16,64,<function nll_loss at 0x00000240B9B495E0>,"SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.1
    maximize: False
    momentum: 0.5
    nesterov: False
    weight_decay: 0
)",0.1,0.5
85.85695876288659,0.59794576097395,823.8091704845428,0.6730632781982422,4096.0,29,64,<function nll_loss at 0x00000240B9B495E0>,"SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.1
    maximize: False
    momentum: 0.5
    nesterov: False
    weight_decay: 0
)",0.1,0.5
84.5360824742268,0.6123999523133347,599.4014039039612,0.6730632781982422,4096.0,17,64,<function nll_loss at 0x00000240B9B495E0>,"SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.1
    maximize: False
    momentum: 0.5
    nesterov: False
    weight_decay: 0
)",0.1,0.5
84.51997422680412,0.3811818911242731,349.2926151752472,0.6730632781982422,4096.0,8,64,<function nll_loss at 0x00000240B9B495E0>,"SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.1
    maximize: False
    momentum: 0.5
    nesterov: False
    weight_decay: 0
)",0.1,0.5
87.14561855670104,0.4578235333727807,585.5712380409241,0.6730632781982422,4096.0,20,64,<function nll_loss at 0x00000240B9B495E0>,"SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.1
    maximize: False
    momentum: 0.5
    nesterov: False
    weight_decay: 0
)",0.1,0.5
86.01804123711341,0.36915731368605625,442.57174372673035,0.6730632781982422,4096.0,14,64,<function nll_loss at 0x00000240B9B495E0>,"SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.1
    maximize: False
    momentum: 0.5
    nesterov: False
    weight_decay: 0
)",0.1,0.5
84.58440721649485,0.393493707186168,502.5313332080841,0.6730632781982422,4096.0,15,64,<function nll_loss at 0x00000240B9B495E0>,"SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.1
    maximize: False
    momentum: 0.5
    nesterov: False
    weight_decay: 0
)",0.1,0.5
84.42332474226805,0.3647450022783476,377.8691260814667,0.6730632781982422,4096.0,10,64,<function nll_loss at 0x00000240B9B495E0>,"SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.1
    maximize: False
    momentum: 0.5
    nesterov: False
    weight_decay: 0
)",0.1,0.5
83.69845360824742,0.42829267219784334,428.5944674015045,0.6730632781982422,4096.0,12,64,<function nll_loss at 0x00000240B9B495E0>,"SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.1
    maximize: False
    momentum: 0.5
    nesterov: False
    weight_decay: 0
)",0.1,0.5
85.47036082474226,0.4931159319029641,512.6836848258972,0.6730632781982422,4096.0,15,64,<function nll_loss at 0x00000240B9B495E0>,"SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.1
    maximize: False
    momentum: 0.5
    nesterov: False
    weight_decay: 0
)",0.1,0.5
84.2139175257732,0.4494752853187089,488.0884516239166,0.6730632781982422,4096.0,12,64,<function nll_loss at 0x00000240B9B495E0>,"SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.1
    maximize: False
    momentum: 0.5
    nesterov: False
    weight_decay: 0
)",0.1,0.5
83.69845360824742,0.41757174450712103,341.80131316185,0.6730632781982422,4096.0,7,64,<function nll_loss at 0x00000240B9B495E0>,"SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.1
    maximize: False
    momentum: 0.5
    nesterov: False
    weight_decay: 0
)",0.1,0.5
87.58054123711341,0.3879107936602278,711.4384398460388,0.6730632781982422,4096.0,18,64,<function nll_loss at 0x00000240B9B495E0>,"SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.1
    maximize: False
    momentum: 0.5
    nesterov: False
    weight_decay: 0
)",0.1,0.5
87.25837628865979,0.5013730303221142,943.9560737609863,0.6730632781982422,4096.0,25,64,<function nll_loss at 0x00000240B9B495E0>,"SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.1
    maximize: False
    momentum: 0.5
    nesterov: False
    weight_decay: 0
)",0.1,0.5
85.80863402061856,0.32754311580018897,481.51698088645935,0.6730632781982422,4096.0,10,64,<function nll_loss at 0x00000240B9B495E0>,"SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.1
    maximize: False
    momentum: 0.5
    nesterov: False
    weight_decay: 0
)",0.1,0.5
86.95231958762886,0.35645687810538973,524.3170855045319,0.6730632781982422,4096.0,11,64,<function nll_loss at 0x00000240B9B495E0>,"SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.1
    maximize: False
    momentum: 0.5
    nesterov: False
    weight_decay: 0
)",0.1,0.5
87.96713917525774,0.5095429380529934,987.7716512680054,0.6730632781982422,4096.0,24,64,<function nll_loss at 0x00000240B9B495E0>,"SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.1
    maximize: False
    momentum: 0.5
    nesterov: False
    weight_decay: 0
)",0.1,0.5
85.13208762886599,0.36068424090896684,425.81128692626953,0.6730632781982422,4096.0,8,64,<function nll_loss at 0x00000240B9B495E0>,"SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.1
    maximize: False
    momentum: 0.5
    nesterov: False
    weight_decay: 0
)",0.1,0.5
86.38853092783505,0.48470148720692113,858.3082184791565,0.6730632781982422,4096.0,18,64,<function nll_loss at 0x00000240B9B495E0>,"SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.1
    maximize: False
    momentum: 0.5
    nesterov: False
    weight_decay: 0
)",0.1,0.5
87.25837628865979,0.39814859098687616,791.6136021614075,0.6730632781982422,4096.0,16,64,<function nll_loss at 0x00000240B9B495E0>,"SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.1
    maximize: False
    momentum: 0.5
    nesterov: False
    weight_decay: 0
)",0.1,0.5
87.80605670103093,0.406468469457528,850.9427092075348,0.6730632781982422,4096.0,18,64,<function nll_loss at 0x00000240B9B495E0>,"SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.1
    maximize: False
    momentum: 0.5
    nesterov: False
    weight_decay: 0
)",0.1,0.5
86.37242268041237,0.39571543083977456,544.1183960437775,0.6730632781982422,4096.0,10,64,<function nll_loss at 0x00000240B9B495E0>,"SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.1
    maximize: False
    momentum: 0.5
    nesterov: False
    weight_decay: 0
)",0.1,0.5
87.56443298969072,0.43951317944477514,855.1125032901764,0.6730632781982422,4096.0,17,64,<function nll_loss at 0x00000240B9B495E0>,"SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.1
    maximize: False
    momentum: 0.5
    nesterov: False
    weight_decay: 0
)",0.1,0.5
87.8382731958763,0.4545283360579579,1195.0018074512482,0.6730632781982422,4096.0,25,64,<function nll_loss at 0x00000240B9B495E0>,"SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.1
    maximize: False
    momentum: 0.5
    nesterov: False
    weight_decay: 0
)",0.1,0.5
84.31056701030928,0.3500350321998301,451.9535071849823,0.6730632781982422,4096.0,7,64,<function nll_loss at 0x00000240B9B495E0>,"SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.1
    maximize: False
    momentum: 0.5
    nesterov: False
    weight_decay: 0
)",0.1,0.5
88.35373711340206,0.5086114438077838,1153.1702227592468,0.6730632781982422,4096.0,24,64,<function nll_loss at 0x00000240B9B495E0>,"SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.1
    maximize: False
    momentum: 0.5
    nesterov: False
    weight_decay: 0
)",0.1,0.5
88.14432989690721,0.4701832720299357,1117.5421340465546,0.6730632781982422,4096.0,21,64,<function nll_loss at 0x00000240B9B495E0>,"SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.1
    maximize: False
    momentum: 0.5
    nesterov: False
    weight_decay: 0
)",0.1,0.5
87.45167525773195,0.47918414969726936,1223.1745309829712,0.6730632781982422,4096.0,23,64,<function nll_loss at 0x00000240B9B495E0>,"SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.1
    maximize: False
    momentum: 0.5
    nesterov: False
    weight_decay: 0
)",0.1,0.5
88.54703608247422,0.6070500844225442,893.9387040138245,0.6730632781982422,4096.0,25,64,<function nll_loss at 0x00000240B9B495E0>,"SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.1
    maximize: False
    momentum: 0.5
    nesterov: False
    weight_decay: 0
)",0.1,0.5
